id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn03240_c0	=	Cytosol_0	ASD46_RS03695	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03113[c0] <=> (1)  cpd00001[c0] + (1)  cpd03126[c0]	(1)  (S) -3-Hydroxyhexadecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Hexadecenoyl-CoA_c0[c0]	rxn03240	ECOAH7	R04738	Fatty acid elongation|Fatty acid degradation	
rxn09562_c0	=	Cytosol_0	(ASD46_RS06245 or ASD46_RS01920)	Guanylate kinase_c0		9.53		(1)  cpd00067[c0] + (1)  cpd00115[c0] + (1)  cpd00126[c0] <=> (1)  cpd00031[c0] + (1)  cpd00177[c0]	(1)  H+_c0[c0] + (1)  dATP_c0[c0] + (1)  GMP_c0[c0] <=> (1)  GDP_c0[c0] + (1)  dADP_c0[c0]	rxn09562	GK2			
rxn05359_c0	>	Cytosol_0	(ASD46_RS01565 and (ASD46_RS19090 or ASD46_RS01935 or ASD46_RS23115))	4-methyl-3-oxo-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11495[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11496[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  2-methylbutyryl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  4-methyl-3-oxo-hexanoyl-ACP_c0[c0]	rxn05359				
rxn00555_c0	=	Cytosol_0	ASD46_RS20005	L-glutamine:D-fructose-6-phosphate isomerase (deaminating)_c0		-6.3		(1)  cpd00053[c0] + (1)  cpd00072[c0] <=> (1)  cpd00023[c0] + (1)  cpd00288[c0]	(1)  L-Glutamine_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  D-Glucosamine phosphate_c0[c0]	rxn00555	GF6PTA	R00768	Alanine, aspartate and glutamate metabolism|Amino sugar and nucleotide sugar metabolism	
rxn03435_c0	=	Cytosol_0	ASD46_RS18315	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)_c0		6.22		(1)  cpd00006[c0] + (1)  cpd02535[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd10162[c0]	(1)  NADP_c0[c0] + (1)  2,3-Dihydroxy-3-methylvalerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  (R) -3-Hydroxy-3-methyl-2-oxopentanoate_c0[c0]	rxn03435		R05068	Valine, leucine and isoleucine biosynthesis	
rxn03080_c0	=	Cytosol_0	ASD46_RS01605	5-amino-6-(D-ribitylamino)uracil butanedionetransferase_c0	2.5.1.78	0.92		(1)  cpd02882[c0] + (1)  cpd11225[c0] <=> (2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02656[c0]	(1)  4--1-D-Ribitylamino-5-aminouracil_c0[c0] + (1)  3-4-dihydroxy-2-butanone4-phosphate_c0[c0] <=> (2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  6-7-Dimethyl-8--1-D-ribityllumazine_c0[c0]	rxn03080	RIB5	R04457	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn10237_c0	=	Cytosol_0	ASD46_RS02110	isohexadecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15694[c0] <=> (1)  cpd00011[c0] + (1)  cpd15700[c0]	(2)  H+_c0[c0] + (1)  Diisohexadecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Diisohexadecanoylphosphatidylethanolamine_c0[c0]	rxn10237				
rxn01044_c0	=	Cytosol_0	ASD46_RS21650	D-xylose aldose-ketose-isomerase_c0		-0.89		(1)  cpd00154[c0] <=> (1)  cpd00259[c0]	(1)  Xylose_c0[c0] <=> (1)  D-Lyxulose_c0[c0]	rxn01044	XYLI1	R01432	Pentose and glucuronate interconversions	
rxn00143_c0	=	Cytosol_0	(ASD46_RS05710 and ASD46_RS05710)	S-Adenosyl-L-homocysteine homocysteinylribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd00019[c0] <=> (1)  cpd00128[c0] + (1)  cpd02227[c0]	(1)  H2O_c0[c0] + (1)  S-Adenosyl-homocysteine_c0[c0] <=> (1)  Adenine_c0[c0] + (1)  S-Ribosylhomocysteine_c0[c0]	rxn00143	AHCYSNS	R00194	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Autoinducer-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Other-biosynthesis|S-adenosyl-L-methionine-cycle
rxn12644_c0	=	Cytosol_0	((ASD46_RS19140 or ASD46_RS16935) or ASD46_RS01880 or ASD46_RS02465 or ASD46_RS12070 or ASD46_RS06030 or ASD46_RS12070)	methionyl aminopeptidase_c0		-155.57		(1)  cpd00001[c0] + (1)  cpd11582[c0] <=> (1)  cpd00035[c0] + (1)  cpd00161[c0]	(1)  H2O_c0[c0] + (1)  ala-L-Thr-L_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Threonine_c0[c0]	rxn12644	MEAMP1(ala-thr)			
rxn00849_c0	=	Cytosol_0	ASD46_RS24460	D-Alanine:2-oxoglutarate aminotransferase_c0		0.0		(1)  cpd00024[c0] + (1)  cpd00117[c0] <=> (1)  cpd00020[c0] + (1)  cpd00186[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  D-Alanine_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  D-Glutamate_c0[c0]	rxn00849	ALATA_D	R01148	D-Alanine metabolism	
rxn00737_c0	>	Cytosol_0	(ASD46_RS20230 or ASD46_RS01490)	L-threonine ammonia-lyase (2-oxobutanoate-forming)_c0		-5.7		(1)  cpd00161[c0] => (1)  cpd00013[c0] + (1)  cpd00094[c0]	(1)  L-Threonine_c0[c0] => (1)  NH3_c0[c0] + (1)  2-Oxobutyrate_c0[c0]	rxn00737	CHA1_1	R00996	Glycine, serine and threonine metabolism|Valine, leucine and isoleucine biosynthesis	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Degradation|GLYCINE-SYN|ILEUSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS|THREOCAT-PWY|THREONINE-DEG
rxn08843_c0	=	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740)	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)_c0		-325.36		(1)  cpd00001[c0] + (1)  cpd15341[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) _c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ocdca_c0[c0]	rxn08843	LPLIPAL2E180			
rxn00213_c0	=	Cytosol_0	(ASD46_RS07030 or ASD46_RS14295)	UTP:alpha-D-glucose-1-phosphate uridylyltransferase_c0		1.07		(1)  cpd00062[c0] + (1)  cpd00089[c0] <=> (1)  cpd00012[c0] + (1)  cpd00026[c0]	(1)  UTP_c0[c0] + (1)  Glucose-1-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  UDP-glucose_c0[c0]	rxn00213	GALU	R00289	Pentose and glucuronate interconversions|Galactose metabolism|Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Antibiotic-Biosynthesis|Ascorbate-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Cofactor-Biosynthesis|Degradation|GALACTOSE-DEGRADATION|GLYCOGEN-BIOSYN|Interconversion|PWY3DJ-35471|Polysaccharides-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUCROSE-DEG|SUCSYN-PWY|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides|Vitamin-Biosynthesis
rxn10162_c0	=	Cytosol_0	ASD46_RS19675	Hexadecanoate transport via proton symport_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00214[e0] <=> (1)  cpd00067[c0] + (1)  cpd00214[c0]	(1)  H+_e0[e0] + (1)  Palmitate_e0[e0] <=> (1)  H+_c0[c0] + (1)  Palmitate_c0[c0]	rxn10162	HDCAt2			
rxn01629_c0	=	Cytosol_0	(ASD46_RS09660 or ASD46_RS22725)	(S)-4-Amino-5-oxopentanoate 4,5-aminomutase_c0		1.46		(1)  cpd00338[c0] <=> (1)  cpd02345[c0]	(1)  5-Aminolevulinate_c0[c0] <=> (1)  L-Glutamate1-semialdehyde_c0[c0]	rxn01629	G1SAT	R02272	Porphyrin and chlorophyll metabolism	Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
rxn00777_c0	=	Cytosol_0	ASD46_RS19175	D-ribose-5-phosphate aldose-ketose-isomerase_c0		0.62		(1)  cpd00101[c0] <=> (1)  cpd00171[c0]	(1)  ribose-5-phosphate_c0[c0] <=> (1)  D-Ribulose5-phosphate_c0[c0]	rxn00777		R01056	Pentose phosphate pathway|Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|PENTOSE-P-PWY|PHOTOALL-PWY|Pentose-Phosphate-Cycle|Photosynthesis|Sugars-And-Polysaccharides|Xylose-Degradation
rxn05164_c0	>	Cytosol_0	(ASD46_RS07680 or ASD46_RS25205 or ASD46_RS25195)	ATP phosphohydrolase (polar-amino-acid-importing)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00119[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Histidine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Histidine_c0[c0]	rxn05164	HISabc			
rxn13784_c0	>	Cytosol_0	(ASD46_RS02245 and ASD46_RS15750 and Unknown and Unknown and ASD46_RS17190 and ASD46_RS10960 and ASD46_RS09005 and ASD46_RS05210 and ASD46_RS17600 and Unknown and Unknown and ASD46_RS10965 and ASD46_RS06630)	RNA transcription_c0				 => (1)  cpd17043[c0]	 => (1)  RNA transcription_c0[c0]	rxn13784				
rxn01740_c0	=	Cytosol_0	(ASD46_RS16420 or ASD46_RS21415)	Shikimate:NADP+ 3-oxidoreductase_c0		0.75		(1)  cpd00006[c0] + (1)  cpd00383[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd01716[c0]	(1)  NADP_c0[c0] + (1)  Shikimate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Dehydroshikimate_c0[c0]	rxn01740	ARO1_3	R02413	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis
rxn05533_c0	>	Cytosol_0	((ASD46_RS01510 or ASD46_RS12395 or ASD46_RS24445 or ASD46_RS11210 or ASD46_RS14565) or (ASD46_RS24135 or ASD46_RS22520 or ASD46_RS06140 or ASD46_RS23395 or ASD46_RS11200) or (ASD46_RS01515 or ASD46_RS24090 or ASD46_RS20555 or ASD46_RS11205 or ASD46_RS12390) or (ASD46_RS10170 or ASD46_RS24075 or ASD46_RS07340 or ASD46_RS12085 or ASD46_RS21445 or ASD46_RS11490 or ASD46_RS07835 or ASD46_RS20950) or (ASD46_RS22510 or ASD46_RS23405 or ASD46_RS07975 or ASD46_RS11190))	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11593[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11593[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-asp-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-asp-L_c0[c0]	rxn05533	DIPEPabc1			
rxn00588_c0	>	Cytosol_0	(ASD46_RS24380 or ASD46_RS08345)	Catechol:oxygen 1,2-oxidoreductase(decyclizing)_c0		-96.52		(1)  cpd00007[c0] + (1)  cpd00077[c0] => (2)  cpd00067[c0] + (1)  cpd01630[c0]	(1)  O2_c0[c0] + (1)  Catechol_c0[c0] => (2)  H+_c0[c0] + (1)  cis,cis-Muconate_c0[c0]	rxn00588	CATA	R00817	Benzoate degradation	AROMATIC-COMPOUNDS-DEGRADATION|CATECHOL-ORTHO-CLEAVAGE-PWY|Catechol-Degradation|Degradation|MANDELATE-DEG
rxn00190_c0	>	Cytosol_0	ASD46_RS19380	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd00638[c0] => (1)  cpd00003[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00023[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  Deamido-NAD_c0[c0] => (1)  NAD_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Glutamate_c0[c0] + (2)  H+_c0[c0]	rxn00190	NADS2	R00257	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NAD-SYN|NADSYN-PWY|PWY0-781|PYRIDNUCSAL-PWY|PYRIDNUCSYN-PWY
rxn05327_c0	<	Cytosol_0	(ASD46_RS03590 or ASD46_RS06335)	Decanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11474[c0] <= (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd11475[c0]	(1)  NAD_c0[c0] + (1)  Decanoyl-ACP_c0[c0] <= (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  (2E) -Decenoyl-[acp]_c0[c0]	rxn05327	DEMAT4	R04961	Fatty acid biosynthesis	
rxn01013_c0	=	Cytosol_0	ASD46_RS06685	D-Glycerate:NADP+ 2-oxidoreductase_c0		6.22		(1)  cpd00006[c0] + (1)  cpd00223[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00145[c0]	(1)  NADP_c0[c0] + (1)  Glycerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Hydroxypyruvate_c0[c0]	rxn01013	HPYRRy	R01392	Glycine, serine and threonine metabolism|Glyoxylate and dicarboxylate metabolism	C1-COMPOUNDS|Degradation|Formaldehyde-Assimilation
rxn02762_c0	>	Cytosol_0	ASD46_RS01460	2',3'-Cyclic CMP 3'-nucleotidohydrolase_c0		-17.26		(1)  cpd00001[c0] + (1)  cpd01571[c0] => (1)  cpd00067[c0] + (1)  cpd03454[c0]	(1)  H2O_c0[c0] + (1)  2',3'-Cyclic CMP_c0[c0] => (1)  H+_c0[c0] + (1)  3'-CMP_c0[c0]	rxn02762	23CN2P3	R03929	Pyrimidine metabolism	
rxn08801_c0	=	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0) (periplasm)_c0		-2.14		(1)  cpd00001[c0] + (1)  cpd15329[c0] <=> (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  1-octadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ocdca_c0[c0]	rxn08801	LPLIPAL1A180pp			
rxn02275_c0	>	Cytosol_0	(ASD46_RS12740 or ASD46_RS08120)	4-Guanidinobutanamide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd01973[c0] => (1)  cpd00013[c0] + (1)  cpd00762[c0]	(1)  H2O_c0[c0] + (1)  4-Guanidinobutanamide_c0[c0] => (1)  NH3_c0[c0] + (1)  4-Guanidinobutanoate_c0[c0]	rxn02275	AMD2_1	R03180	Arginine and proline metabolism	ARGDEG-V-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation
rxn00503_c0	=	Cytosol_0	ASD46_RS07530	(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase_c0		4.25		(2)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd02431[c0] <=> (1)  cpd00004[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0]	(2)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  1-Pyrroline-5-carboxylate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0]	rxn00503	P5CD	R00707	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism	ARGASEDEG-PWY|ARGININE-DEG|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|Ethylene-Biosynthesis|GLUTAMATE-SYN|HORMONE-SYN|IND-AMINO-ACID-SYN|PROLINE-DEG|PROUT-PWY|Plant-Hormone-Biosynthesis
rxn00927_c0	=	Cytosol_0	(ASD46_RS19065 or ASD46_RS24045 or ASD46_RS05260)	Adenosine ribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd00182[c0] <=> (1)  cpd00105[c0] + (1)  cpd00128[c0]	(1)  H2O_c0[c0] + (1)  Adenosine_c0[c0] <=> (1)  D-Ribose_c0[c0] + (1)  Adenine_c0[c0]	rxn00927	ADNUC	R01245	Purine metabolism	
rxn01545_c0	=	Cytosol_0	(ASD46_RS05260 or ASD46_RS24045 or ASD46_RS19065)	Xanthosine ribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd01217[c0] <=> (1)  cpd00105[c0] + (1)  cpd00309[c0]	(1)  H2O_c0[c0] + (1)  Xanthosine_c0[c0] <=> (1)  D-Ribose_c0[c0] + (1)  XAN_c0[c0]	rxn01545	PNS4	R02143	Purine metabolism	
rxn00139_c0	<	Cytosol_0	ASD46_RS17265	AMP:diphosphate phospho-D-ribosyltransferase_c0		12.54		(1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] <= (1)  cpd00103[c0] + (1)  cpd00128[c0]	(1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] <= (1)  PRPP_c0[c0] + (1)  Adenine_c0[c0]	rxn00139	ADPT	R00190	Purine metabolism	Adenine-Adenosine-Salvage|Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|P121-PWY|PUR-NUC-SYN|PYR-NUC-SYN|Purine-Nucleotides-Salvage
rxn00790_c0	<	Cytosol_0	ASD46_RS02045	5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)_c0		20.46		(1)  cpd00012[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0] + (1)  cpd01982[c0] <= (1)  cpd00001[c0] + (1)  cpd00053[c0] + (1)  cpd00103[c0]	(1)  PPi_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] + (1)  5-Phosphoribosylamine_c0[c0] <= (1)  H2O_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  PRPP_c0[c0]	rxn00790	ADE4	R01072	Purine metabolism|Alanine, aspartate and glutamate metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn03910_c0	=	Cytosol_0	ASD46_RS00215	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol CMP-lyase (cyclizing)_c0		26.77		(1)  cpd08288[c0] <=> (1)  cpd00046[c0] + (1)  cpd08301[c0]	(1)  2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0[c0]	rxn03910	MECDPS	R05637	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00237_c0	=	Cytosol_0	ASD46_RS01840	ATP:GDP phosphotransferase_c0		0.0		(1)  cpd00002[c0] + (1)  cpd00031[c0] <=> (1)  cpd00008[c0] + (1)  cpd00038[c0]	(1)  ATP_c0[c0] + (1)  GDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  GTP_c0[c0]	rxn00237	NDPK1	R00330	Purine metabolism	Biosynthesis|DENOVOPURINE2-PWY|Metabolic-Regulators|Nucleotide-Biosynthesis|PPGPPMET-PWY|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn01489_c0	>	Cytosol_0	ASD46_RS18955	Geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase_c0		-27.33		(2)  cpd00289[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd02168[c0]	(2)  Geranylgeranyl diphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Prephytoene diphosphate_c0[c0]	rxn01489		R02065	Carotenoid biosynthesis	Biosynthesis|CAROTENOID-PWY|CAROTENOID-SYN|Lycopene-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn10342_c0	=	Cytosol_0	(ASD46_RS24580 or ASD46_RS19245)	isohexadecanoyl-cardiolipin synthase_c0		0.0		(2)  cpd15727[c0] <=> (1)  cpd00100[c0] + (1)  cpd15799[c0]	(2)  Diisohexadecanoylphosphatidylglycerol_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Isohexadecanoylcardiolipin (B. subtilis) _c0[c0]	rxn10342				
rxn03540_c0	=	Cytosol_0	ASD46_RS16275	R05225_c0	6.3.5.10	-27.27		(4)  cpd00001[c0] + (4)  cpd00002[c0] + (4)  cpd00053[c0] + (1)  cpd03916[c0] <=> (4)  cpd00008[c0] + (4)  cpd00009[c0] + (4)  cpd00023[c0] + (4)  cpd00067[c0] + (1)  cpd03917[c0]	(4)  H2O_c0[c0] + (4)  ATP_c0[c0] + (4)  L-Glutamine_c0[c0] + (1)  Adenosyl cobyrinate diamide_c0[c0] <=> (4)  ADP_c0[c0] + (4)  Phosphate_c0[c0] + (4)  L-Glutamate_c0[c0] + (4)  H+_c0[c0] + (1)  Adenosylcobyric acid_c0[c0]	rxn03540	ADCOBHEXS	R05225	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn08086_c0	>	Cytosol_0	(ASD46_RS13185 or ASD46_RS05355)	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)_c0				(1)  cpd00067[c0] + (1)  cpd15277[c0] + (1)  cpd15327[c0] => (1)  cpd11493[c0] + (1)  cpd15524[c0]	(1)  H+_c0[c0] + (1)  Palmitoyl-ACP_c0[c0] + (1)  1-hexadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08086	AGPAT160			
rxn08311_c0	=	Cytosol_0	ASD46_RS00355	CDP-diacylglycerol synthetase (n-C18:0)_c0		-360.2		(1)  cpd00052[c0] + (1)  cpd15526[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15421[c0]	(1)  CTP_c0[c0] + (1)  1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-dioctadecanoylglycerol_c0[c0]	rxn08311	DASYN180			
rxn03175_c0	=	Cytosol_0	ASD46_RS16610	N-(5'-Phospho-D-ribosylformimino)-5-amino-1- (5''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase_c0		10.15		(1)  cpd00067[c0] + (1)  cpd02979[c0] <=> (1)  cpd02991[c0]	(1)  H+_c0[c0] + (1)  phosphoribosylformiminoaicar-phosphate_c0[c0] <=> (1)  phosphoribulosylformimino-AICAR-phosphate_c0[c0]	rxn03175	PRMICI	R04640	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn10264_c0	=	Cytosol_0	ASD46_RS01810	isohexadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15688[c0] <=> (1)  cpd00046[c0] + (1)  cpd15721[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-diisohexadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Diisohexadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10264				
rxn03421_c0	=	Cytosol_0	ASD46_RS19820	2,5-Diaminopyrimidine nucleoside triphosphate mutase_c0		0.62		(1)  cpd03519[c0] <=> (1)  cpd03666[c0]	(1)  2,5-Diaminopyrimidine nucleoside triphosphate_c0[c0] <=> (1)  2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl) - amino-4-oxopyrimidine_c0[c0]	rxn03421		R05048	Folate biosynthesis	
rxn10227_c0	>	Cytosol_0	ASD46_RS02115	anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15684[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15690[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-dianteisoheptadecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylserine_c0[c0]	rxn10227				
