id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn07312_c0	=	Cytosol_0	(WP_019566553.1 or ASD46_RS18165 or WP_013636479.1 or ASD46_RS06990)	R07481_c0		-19.86		(1)  cpd00017[c0] + (1)  cpd01306[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd05727[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Cycloartenol_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  24-Methylenecycloartanol_c0[c0]	rxn07312		R07481	Steroid biosynthesis	Biosynthesis|Lipid-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn02159_c0	=	Cytosol_0	((ASD46_RS04650 or WP_025592454.1) or (ASD46_RS04650 or WP_025592454.1))	L-Histidinol:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00641[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd01324[c0]	(1)  NAD_c0[c0] + (1)  L-Histidinol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  L-Histidinal_c0[c0]	rxn02159		R03012	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn08083_c0	>	Cytosol_0	(WP_019564424.1 or WP_019564870.1 or ASD46_RS05355 or ASD46_RS13185)	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)_c0		377.1		(1)  cpd00067[c0] + (1)  cpd11468[c0] + (1)  cpd15325[c0] => (1)  cpd11493[c0] + (1)  cpd15521[c0]	(1)  H+_c0[c0] + (1)  Dodecanoyl-ACP_c0[c0] + (1)  1-dodecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-didodecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08083	AGPAT120			
rxn10222_c0	=	Cytosol_0	(WP_003512845.1 or ASD46_RS00355)	isotetradecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15679[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15685[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0]	rxn10222				
rxn02597_c0	=	Cytosol_0	(WP_060642719.1 or ASD46_RS22595)	Stachyose fructohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd01133[c0] <=> (1)  cpd00082[c0] + (1)  cpd03200[c0]	(1)  H2O_c0[c0] + (1)  Stachyose_c0[c0] <=> (1)  D-Fructose_c0[c0] + (1)  Manninotriose_c0[c0]	rxn02597		R03635	Galactose metabolism	
rxn00269_c0	>	Cytosol_0	(WP_060642517.1 or ASD46_RS15090)	glycine:oxygen oxidoreductase (deaminating)_c0		-21.56		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00033[c0] => (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd00040[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  Glycine_c0[c0] => (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  Glyoxalate_c0[c0]	rxn00269	GLYO1	R00366	Glycine, serine and threonine metabolism	
rxn10263_c0	=	Cytosol_0	(ASD46_RS01810 or WP_003512433.1)	anteisopentadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15687[c0] <=> (1)  cpd00046[c0] + (1)  cpd15720[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-dianteisopentadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Dianteisopentadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10263				
rxn03650_c0	=	Cytosol_0	(ASD46_RS11540 or WP_013761545.1)	R05348_c0		3.67		(1)  cpd00003[c0] + (1)  cpd04451[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd04452[c0]	(1)  NAD_c0[c0] + (1)  2-Methylbenzyl alcohol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  o-Tolualdehyde_c0[c0]	rxn03650		R05348	Xylene degradation	
rxn08814_c0	=	Cytosol_0	(ASD46_RS14740 or WP_013761271.1 or WP_003511570.1 or ASD46_RS17790 or ASD46_RS22825 or ASD46_RS25940 or WP_035198973.1 or WP_003517168.1)	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)_c0		-336.2		(1)  cpd00001[c0] + (1)  cpd15322[c0] <=> (1)  cpd00067[c0] + (1)  cpd02090[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08814	LPLIPAL1G161pp			
rxn00004_c0	=	Cytosol_0	(WP_003517685.1 or ASD46_RS22545)	4-hydroxy-4-methyl-2-oxoglutarate pyruvate-lyase (pyruvate-forming)_c0		3.17		(1)  cpd02570[c0] <=> (2)  cpd00020[c0]	(1)  Parapyruvate_c0[c0] <=> (2)  Pyruvate_c0[c0]	rxn00004		R00008	Benzoate degradation|C5-Branched dibasic acid metabolism	
rxn08845_c0	=	Cytosol_0	(WP_003517168.1 or ASD46_RS25940 or WP_035198973.1 or ASD46_RS22825 or ASD46_RS17790 or WP_003511570.1 or ASD46_RS14740 or WP_013761271.1)	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)_c0		-406.75		(1)  cpd00001[c0] + (1)  cpd15343[c0] <=> (1)  cpd00067[c0] + (1)  cpd01741[c0] + (1)  cpd02090[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  ddca_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0]	rxn08845	LPLIPAL2G120			
rxn01292_c0	=	Cytosol_0	(WP_025594082.1 or ASD46_RS11700 or WP_003510869.1 or ASD46_RS17655)	L-Arabinose aldose-ketose-isomerase_c0		-0.89		(1)  cpd00224[c0] <=> (1)  cpd00397[c0]	(1)  L-Arabinose_c0[c0] <=> (1)  L-Ribulose_c0[c0]	rxn01292	ARAI	R01761	Pentose and glucuronate interconversions	
rxn00375_c0	=	Cytosol_0	(WP_060642497.1 or ASD46_RS14965)	N-Formyl-L-glutamate amidohydrolase_c0		0.74		(1)  cpd00001[c0] + (1)  cpd00770[c0] <=> (1)  cpd00023[c0] + (1)  cpd00047[c0]	(1)  H2O_c0[c0] + (1)  N-Formyl-L-glutamate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  Formate_c0[c0]	rxn00375	NFORGLUAH	R00525	Histidine metabolism|Glyoxylate and dicarboxylate metabolism	
rxn02380_c0	=	Cytosol_0	(WP_035197746.1 or ASD46_RS05100)	beta-D-Glucose 6-phosphate ketol-isomerase_c0		-0.89		(1)  cpd00863[c0] <=> (1)  cpd00072[c0]	(1)  beta-D-Glucose 6-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0]	rxn02380	G6PI2	R03321	Glycolysis / Gluconeogenesis	ANAEROFRUCAT-PWY|ANAGLYCOLYSIS-PWY|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Oxidation|GDP-Mannose-Biosynthesis|GLUCONEO-PWY|GLYCOGEN-BIOSYN|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|P122-PWY|P124-PWY|P341-PWY|Polyamine-Biosynthesis|Polysaccharides-Biosynthesis|RUMP-PWY|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUCSYN-PWY|SUGAR-ALCOHOLS-DEG|SUGAR-DERIVS|SUGAR-NUCLEOTIDES|Sorbitol-Biosynthesis|Sugar-Alcohols-Biosynthesis|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS|UDP-Nac-Galactosamine-Biosynthesis
rxn07907_c0	=	Cytosol_0	(ASD46_RS06965 or WP_060641902.1)	5-fluoromuconolactone lyase (decyclizing)_c0		-8.79		(1)  cpd00067[c0] + (1)  cpd15179[c0] <=> (1)  cpd15181[c0]	(1)  H+_c0[c0] + (1)  2-Fluoro-cis,cis-muconate_c0[c0] <=> (1)  5-Fluoromuconolactone_c0[c0]	rxn07907		R08119	Fluorobenzoate degradation	
rxn08799_c0	=	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740 or WP_013761271.1 or WP_003511570.1 or WP_035198973.1 or ASD46_RS25940 or WP_003517168.1 or ASD46_RS22825)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)_c0		-355.12		(1)  cpd00001[c0] + (1)  cpd15327[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd00214[c0]	(1)  H2O_c0[c0] + (1)  1-hexadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Palmitate_c0[c0]	rxn08799	LPLIPAL1A160pp			
rxn05049_c0	=	Cytosol_0	(ASD46_RS12715 or WP_003511223.1)	choloyl-CoA hydrolase_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd01237[c0] <=> (1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd00526[c0]	(1)  H2O_c0[c0] + (1)  Choloyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  Cholate_c0[c0]	rxn05049		R07296	Primary bile acid biosynthesis	
rxn04288_c0	=	Cytosol_0	(WP_013635420.1 or ASD46_RS04990)	dTDP-3-amino-3,4,6-trideoxy-D-glucose:2-oxoglutarate aminotransferase_c0		3.92		(1)  cpd00023[c0] + (1)  cpd08707[c0] <=> (1)  cpd00024[c0] + (1)  cpd08708[c0]	(1)  L-Glutamate_c0[c0] + (1)  dTDP-3-oxo-4,6-dideoxy-D-glucose_c0[c0] <=> (1)  2-Oxoglutarate_c0[c0] + (1)  dTDP-3-amino-3,4,6-trideoxy-D-glucose_c0[c0]	rxn04288		R06426	Polyketide sugar unit biosynthesis	
rxn01157_c0	=	Cytosol_0	(ASD46_RS06575 or WP_025592029.1)	D-glutamate hydro-lyase (cyclizing; 5-oxo-D-proline-forming)_c0	4.2.1.48	-2.68		(1)  cpd00186[c0] <=> (1)  cpd00001[c0] + (1)  cpd01512[c0]	(1)  D-Glutamate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  5-Oxo-D-proline_c0[c0]	rxn01157		R01583	D-Glutamine and D-glutamate metabolism	
rxn05957_c0	>	Cytosol_0	(WP_003514934.1 or ASD46_RS04970)	O4-succinyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase_c0		-1.88		(1)  cpd00239[c0] + (1)  cpd00822[c0] => (1)  cpd00036[c0] + (1)  cpd00135[c0]	(1)  H2S_c0[c0] + (1)  O-Succinyl-L-homoserine_c0[c0] => (1)  Succinate_c0[c0] + (1)  Homocysteine_c0[c0]	rxn05957	SHSL2	R01288	Cysteine and methionine metabolism	
rxn01844_c0	=	Cytosol_0	(WP_003512549.1 or ASD46_RS01460)	Sphingomyelin cholinephosphohydrolase_c0		-23.87		(1)  cpd00001[c0] + (1)  cpd00431[c0] <=> (1)  cpd00067[c0] + (1)  cpd00167[c0] + (1)  cpd00457[c0]	(1)  H2O_c0[c0] + (1)  Sphingomyelin_c0[c0] <=> (1)  H+_c0[c0] + (1)  Ceramide_c0[c0] + (1)  Phosphocholine_c0[c0]	rxn01844		R02541	Sphingolipid metabolism	
rxn04135_c0	=	Cytosol_0	(ASD46_RS16250 or WP_025594684.1)	(R)-limonene,NADPH: oxygen oxidoreductase (6-hydroxylating)_c0	1.14.13.80	-99.87		(1)  cpd00005[c0] + (1)  cpd00007[c0] + (1)  cpd00067[c0] + (1)  cpd03638[c0] <=> (1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd08263[c0]	(1)  NADPH_c0[c0] + (1)  O2_c0[c0] + (1)  H+_c0[c0] + (1)  (+) -Limonene_c0[c0] <=> (1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  (+) -trans-Carveol_c0[c0]	rxn04135		R06119	Monoterpenoid biosynthesis|Limonene and pinene degradation	
rxn03023_c0	=	Cytosol_0	(ASD46_RS21500 or WP_035200205.1)	ATP:5-dehydro-2-deoxy-D-gluconate 6-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd02446[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02721[c0]	(1)  ATP_c0[c0] + (1)  5-Dehydro-2-deoxy-D-gluconate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  DKHP_c0[c0]	rxn03023	D5KGK	R04351	Inositol phosphate metabolism	Degradation|P562-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives
rxn03419_c0	=	Cytosol_0	(ASD46_RS16995 or WP_019565181.1)	formamidopyrimidine nucleoside triphosphate amidohydrolase_c0		-0.5		(1)  cpd00001[c0] + (1)  cpd03518[c0] <=> (1)  cpd00047[c0] + (1)  cpd00067[c0] + (1)  cpd03519[c0]	(1)  H2O_c0[c0] + (1)  Formamidopyrimidine nucleoside triphosphate_c0[c0] <=> (1)  Formate_c0[c0] + (1)  H+_c0[c0] + (1)  2,5-Diaminopyrimidine nucleoside triphosphate_c0[c0]	rxn03419		R05046	Folate biosynthesis	
rxn08551_c0	>	Cytosol_0	(ASD46_RS00715 or WP_003512722.1)	glycerol-3-phosphate acyltransferase (C18:0)_c0		-3.61		(1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15268[c0] => (1)  cpd11493[c0] + (1)  cpd15329[c0]	(1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Octadecanoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-octadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08551	G3PAT180			
rxn03064_c0	=	Cytosol_0	(WP_003514808.1 or ASD46_RS05320)	phosphoenolpyruvate:N-acetyl-D-mannosamine-6-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)_c0		2.98		(1)  cpd00009[c0] + (1)  cpd03733[c0] <=> (1)  cpd00001[c0] + (1)  cpd00061[c0] + (1)  cpd00067[c0] + (1)  cpd02612[c0]	(1)  Phosphate_c0[c0] + (1)  N-Acetylneuraminate 9-phosphate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] + (1)  H+_c0[c0] + (1)  N-Acetylmannosamine 6-phosphate_c0[c0]	rxn03064		R04435	Amino sugar and nucleotide sugar metabolism	Biosynthesis|CARBO-BIOSYNTHESIS|CMP-N-Acetylneuraminate-Biosynthesis|Carbohydrates-Biosynthesis|SUGAR-NUCLEOTIDES
rxn10256_c0	=	Cytosol_0	(WP_025592761.1 or WP_025594005.1 or WP_013635775.1 or ASD46_RS18170 or ASD46_RS09115 or ASD46_RS02980 or ASD46_RS02385 or WP_013636420.1)	isopentadecanoyl-Diacylglycerol kinase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd15704[c0] <=> (1)  cpd00008[c0] + (1)  cpd15680[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diisopentadecanoyl-sn-glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10256				
rxn00758_c0	>	Cytosol_0	(WP_060642375.1 or WP_060641828.1 or ASD46_RS00395 or WP_060642643.1 or ASD46_RS01710 or ASD46_RS21230 or ASD46_RS12940 or WP_025593339.1)	sn-Glycero-3-phosphocholine glycerophosphohydrolase_c0		-14.34		(1)  cpd00001[c0] + (1)  cpd00507[c0] => (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd00098[c0]	(1)  H2O_c0[c0] + (1)  Glycerophosphocholine_c0[c0] => (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Choline_c0[c0]	rxn00758	GPDDA1	R01030	Glycerophospholipid metabolism	
rxn03753_c0	=	Cytosol_0	(ASD46_RS12590 or WP_060642353.1)	acetophenone:carbon-dioxide ligase (ADP-forming)_c0	6.4.1.8	-7.89		(1)  cpd00011[c0] + (1)  cpd04385[c0] <=> (1)  cpd00067[c0] + (1)  cpd04386[c0]	(1)  CO2_c0[c0] + (1)  Acetophenone_c0[c0] <=> (1)  H+_c0[c0] + (1)  Benzoyl acetate_c0[c0]	rxn03753		R05453	Ethylbenzene degradation	AROMATIC-COMPOUNDS-DEGRADATION|Degradation
rxn09111_c0	=	Cytosol_0	(ASD46_RS01810 or WP_003512433.1)	Phosphatidylglycerol synthase (n-C16:0)_c0		-16.7		(1)  cpd00080[c0] + (1)  cpd15419[c0] <=> (1)  cpd00046[c0] + (1)  cpd15545[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-dihexadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Phosphatidylglycerophosphate dihexadecanoyl_c0[c0]	rxn09111	PGSA160			
rxn00471_c0	>	Cytosol_0	(WP_060641891.1 or ASD46_RS06845)	L-ornithine ammonia-lyase (cyclizing; L-proline-forming)_c0		4.15		(1)  cpd00064[c0] => (1)  cpd00013[c0] + (1)  cpd00129[c0]	(1)  Ornithine_c0[c0] => (1)  NH3_c0[c0] + (1)  L-Proline_c0[c0]	rxn00471		R00671	Arginine and proline metabolism	
rxn03848_c0	=	Cytosol_0	(ASD46_RS05300 or ASD46_RS18905 or WP_003514812.1 or WP_060642558.1)	Biuret amidohydrolase_c0		-8.59		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd03963[c0] <=> (1)  cpd00011[c0] + (1)  cpd00013[c0] + (1)  cpd00073[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Biuret_c0[c0] <=> (1)  CO2_c0[c0] + (1)  NH3_c0[c0] + (1)  Urea_c0[c0]	rxn03848		R05562		
rxn04056_c0	=	Cytosol_0	(ASD46_RS24625 or WP_025594382.1 or WP_025592741.1 or ASD46_RS03050)	2-dehydro-D-gluconate:NADP+ 2-oxidoreductase_c0		3.76		(1)  cpd00006[c0] + (1)  cpd00480[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd01793[c0]	(1)  NADP_c0[c0] + (1)  2-Dehydro-D-gluconate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  2,5-diketo-D-gluconate_c0[c0]	rxn04056				Degradation|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn03245_c0	=	Cytosol_0	(WP_025594153.1 or ASD46_RS17280 or WP_060642355.1 or ASD46_RS03695 or WP_003514743.1 or ASD46_RS12605 or WP_025592641.1 or ASD46_RS05515)	(S)-Hydroxydecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03118[c0] <=> (1)  cpd00001[c0] + (1)  cpd03129[c0]	(1)  (S) -Hydroxydecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Decenoyl-CoA_c0[c0]	rxn03245	ECOAH4	R04744	Fatty acid elongation|Fatty acid degradation	
rxn05458_c0	=	Cytosol_0	(ASD46_RS01950 or WP_025592965.1)	[Acyl-carrier-protein] acetyltransferase_c0		0.0		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd11476[c0] <=> (1)  cpd00134[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  hexadecanoyl-acp_c0[c0] <=> (1)  Palmitoyl-CoA_c0[c0] + (1)  ACP_c0[c0]	rxn05458	FAS1_7_c			
rxn10213_c0	>	Cytosol_0	(WP_019564424.1 or WP_019564870.1 or ASD46_RS05355 or ASD46_RS13185)	stearoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00067[c0] + (1)  cpd00327[c0] + (1)  cpd15329[c0] => (1)  cpd00010[c0] + (1)  cpd15526[c0]	(1)  H+_c0[c0] + (1)  strcoa_c0[c0] + (1)  1-octadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10213				
rxn08300_c0	=	Cytosol_0	(ASD46_RS18170 or WP_013635775.1 or WP_025594005.1 or WP_025592761.1 or WP_013636420.1 or ASD46_RS02385 or ASD46_RS02980 or ASD46_RS09115)	diacylglycerol kinase (n-C18:1)_c0		208.0		(1)  cpd00002[c0] + (1)  cpd15312[c0] <=> (1)  cpd00008[c0] + (1)  cpd15527[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diacyl-sn-glycerol dioctadec-11-enoyl_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08300	DAGK181			
rxn06887_c0	=	Cytosol_0	(ASD46_RS14870 or WP_025595304.1 or ASD46_RS09930 or WP_025595283.1)	R05224_c0		-13.63		(2)  cpd00001[c0] + (2)  cpd00002[c0] + (2)  cpd00053[c0] + (1)  cpd03832[c0] <=> (2)  cpd00008[c0] + (2)  cpd00009[c0] + (2)  cpd00023[c0] + (2)  cpd00067[c0] + (1)  cpd03913[c0]	(2)  H2O_c0[c0] + (2)  ATP_c0[c0] + (2)  L-Glutamine_c0[c0] + (1)  Hydrogenobyrinate_c0[c0] <=> (2)  ADP_c0[c0] + (2)  Phosphate_c0[c0] + (2)  L-Glutamate_c0[c0] + (2)  H+_c0[c0] + (1)  Hydrogenobyrinate diamide_c0[c0]	rxn06887	COBB	R05224	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn08297_c0	=	Cytosol_0	(ASD46_RS02980 or ASD46_RS09115 or WP_013636420.1 or ASD46_RS02385 or WP_025594005.1 or WP_025592761.1 or ASD46_RS18170 or WP_013635775.1)	diacylglycerol kinase (n-C16:0)_c0		208.0		(1)  cpd00002[c0] + (1)  cpd15309[c0] <=> (1)  cpd00008[c0] + (1)  cpd15524[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diacyl-sn-glycerol dihexadecanoyl_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08297	DAGK160			
rxn02911_c0	=	Cytosol_0	(WP_025592641.1 or ASD46_RS12605 or ASD46_RS05515 or WP_025594153.1 or ASD46_RS17280 or WP_060642355.1 or ASD46_RS03695 or WP_003514743.1)	(S)-3-Hydroxydodecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03116[c0] <=> (1)  cpd00001[c0] + (1)  cpd02060[c0]	(1)  (S) -3-Hydroxydodecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Dodecenoyl-CoA_c0[c0]	rxn02911	ECOAH5	R04170	Fatty acid elongation|Fatty acid degradation	
rxn00012_c0	=	Cytosol_0	(WP_003514549.1 or ASD46_RS06035)	sucrose:sucrose 1'-beta-D-fructosyltransferase_c0		0.0		(2)  cpd00076[c0] <=> (1)  cpd00027[c0] + (1)  cpd02298[c0]	(2)  Sucrose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  1F-beta-D-Fructosylsucrose_c0[c0]	rxn00012		R00015		
rxn10067_c0	>	Cytosol_0	(WP_003510817.1 or WP_013761668.1 or ASD46_RS11435 or ASD46_RS10145 or ASD46_RS12360 or WP_025595728.1 or ASD46_RS11545 or WP_003518064.1)	FMN-dependent monooxygenase (hexanesulfonate)_c0		-71.9142		(1)  cpd00007[c0] + (1)  cpd01270[c0] + (1)  cpd11578[c0] => (1)  cpd00001[c0] + (1)  cpd00050[c0] + (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd15611[c0]	(1)  O2_c0[c0] + (1)  FMNH2_c0[c0] + (1)  hexanesulfonate_c0[c0] => (1)  H2O_c0[c0] + (1)  FMN_c0[c0] + (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  hexanal_c0[c0]	rxn10067				
rxn02444_c0	=	Cytosol_0	(WP_013761107.1 or ASD46_RS20785)	3beta-Hydroxyandrost-5-en-17-one 3-sulfate sulfohydrolase_c0		-16.31		(1)  cpd00001[c0] + (1)  cpd02774[c0] <=> (1)  cpd00048[c0] + (1)  cpd00067[c0] + (1)  cpd00904[c0]	(1)  H2O_c0[c0] + (1)  Dehydroepiandrosterone sulfate_c0[c0] <=> (1)  Sulfate_c0[c0] + (1)  H+_c0[c0] + (1)  DHA_c0[c0]	rxn02444		R03404	Steroid hormone biosynthesis	
rxn01280_c0	=	Cytosol_0	((ASD46_RS21845 or WP_060642673.1 or ASD46_RS15920 or WP_025594627.1) or (WP_060642673.1 or WP_025594627.1 or ASD46_RS15920 or ASD46_RS21845))	(R)-Glycerate:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00223[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00843[c0]	(1)  NAD_c0[c0] + (1)  Glycerate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Tartronate semialdehyde_c0[c0]	rxn01280	HOXPRx	R01745	Glyoxylate and dicarboxylate metabolism	Alcohol-Degradation|CARBOXYLATES-DEG|D-Galactarate-Degradation|D-Glucarate-Degradation|Degradation|GALACTARDEG-PWY|GLUCARDEG-PWY|GLUCARGALACTSUPER-PWY|GLYCOL-GLYOXDEG-PWY|GLYCOLATEMET-PWY|Glycolate-Degradation|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn01161_c0	=	Cytosol_0	(ASD46_RS01635 or WP_025595066.1 or WP_003512501.1 or ASD46_RS24120)	N-Methyl-2-oxoglutaramate methylamidohydrolase_c0	3.5.1.36	-0.11		(1)  cpd00001[c0] + (1)  cpd02277[c0] <=> (1)  cpd00024[c0] + (1)  cpd00187[c0]	(1)  H2O_c0[c0] + (1)  N-Methyl-2-oxoglutaramate_c0[c0] <=> (1)  2-Oxoglutarate_c0[c0] + (1)  Methanamine_c0[c0]	rxn01161		R01587		
