id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn01575_c0	=	Cytosol_0	ASE33_RS16820	L-Isoleucine:2-oxoglutarate aminotransferase_c0		0.0		(1)  cpd00024[c0] + (1)  cpd00322[c0] <=> (1)  cpd00023[c0] + (1)  cpd00508[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Isoleucine_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  3MOP_c0[c0]	rxn01575	BAT2_1	R02199	Valine, leucine and isoleucine degradation|Valine, leucine and isoleucine biosynthesis|Glucosinolate biosynthesis	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Degradation|GLYCINE-SYN|ILEUDEG-PWY|ILEUSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-DEG|ISOLEUCINE-SYN|THREOCAT-PWY|THREONINE-DEG
rxn05150_c0	>	Cytosol_0	((ASE33_RS25175 or ASE33_RS24605) and (ASE33_RS24600 or ASE33_RS25180) and (ASE33_RS24590 or ASE33_RS25170))	zinc transport via ABC system_c0	TC-3.A.1.15	-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00034[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00034[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Zn2+_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Zn2+_c0[c0] + (1)  H+_c0[c0]	rxn05150	ZN2abc2			
rxn00656_c0	=	Cytosol_0	(ASE33_RS04005 or ASE33_RS02910)	L-Alanine:3-oxopropanoate aminotransferase_c0		1.0		(1)  cpd00035[c0] + (1)  cpd00191[c0] <=> (1)  cpd00020[c0] + (1)  cpd00085[c0]	(1)  L-Alanine_c0[c0] + (1)  3-Oxopropanoate_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  beta-Alanine_c0[c0]	rxn00656	APATr	R00907	beta-Alanine metabolism|Propanoate metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Beta-Alanine-Biosynthesis|Beta-Alanine-Degradation|Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|Degradation|IND-AMINO-ACID-SYN
rxn10335_c0	=	Cytosol_0	(ASE33_RS24140 or ASE33_RS25150 or ASE33_RS25750 or ASE33_RS09510)	myristoyl-cardiolipin synthase_c0		0.0		(2)  cpd15536[c0] <=> (1)  cpd00100[c0] + (1)  cpd15792[c0]	(2)  Phosphatidylglycerol ditetradecanoyl_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Myristoylcardiolipin (B. subtilis) _c0[c0]	rxn10335				
rxn01315_c0	>	Cytosol_0	ASE33_RS12740	L-Phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase (4-hydroxylating)_c0		-91.28		(1)  cpd00007[c0] + (1)  cpd00066[c0] + (1)  cpd00233[c0] => (1)  cpd00001[c0] + (1)  cpd00069[c0] + (1)  cpd00231[c0]	(1)  O2_c0[c0] + (1)  L-Phenylalanine_c0[c0] + (1)  Tetrahydrobiopterin_c0[c0] => (1)  H2O_c0[c0] + (1)  L-Tyrosine_c0[c0] + (1)  Dihydrobiopterin_c0[c0]	rxn01315	PHE4MO	R01795	Phenylalanine metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis	
rxn01868_c0	>	Cytosol_0	ASE33_RS03175	p-Cumic alcohol:NADP+ oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00447[c0] => (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd00540[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  Betaine aldehyde_c0[c0] => (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  BET_c0[c0]	rxn01868	BETALDHy	R02566	Glycine, serine and threonine metabolism	
rxn03240_c0	=	Cytosol_0	ASE33_RS27930	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03113[c0] <=> (1)  cpd00001[c0] + (1)  cpd03126[c0]	(1)  (S) -3-Hydroxyhexadecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Hexadecenoyl-CoA_c0[c0]	rxn03240	ECOAH7	R04738	Fatty acid elongation|Fatty acid degradation	
rxn09562_c0	=	Cytosol_0	(ASE33_RS25480 or ASE33_RS18285)	Guanylate kinase_c0		9.53		(1)  cpd00067[c0] + (1)  cpd00115[c0] + (1)  cpd00126[c0] <=> (1)  cpd00031[c0] + (1)  cpd00177[c0]	(1)  H+_c0[c0] + (1)  dATP_c0[c0] + (1)  GMP_c0[c0] <=> (1)  GDP_c0[c0] + (1)  dADP_c0[c0]	rxn09562	GK2			
rxn05359_c0	>	Cytosol_0	((ASE33_RS13175 or ASE33_RS12695) and (ASE33_RS23925 or ASE33_RS10370))	4-methyl-3-oxo-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11495[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11496[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  2-methylbutyryl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  4-methyl-3-oxo-hexanoyl-ACP_c0[c0]	rxn05359				
rxn00555_c0	=	Cytosol_0	ASE33_RS25070	L-glutamine:D-fructose-6-phosphate isomerase (deaminating)_c0		-6.3		(1)  cpd00053[c0] + (1)  cpd00072[c0] <=> (1)  cpd00023[c0] + (1)  cpd00288[c0]	(1)  L-Glutamine_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  D-Glucosamine phosphate_c0[c0]	rxn00555	GF6PTA	R00768	Alanine, aspartate and glutamate metabolism|Amino sugar and nucleotide sugar metabolism	
rxn01828_c0	>	Cytosol_0	ASE33_RS06865	L-Arabinonate hydro-lyase_c0		-8.17		(1)  cpd00427[c0] => (1)  cpd00001[c0] + (1)  cpd00520[c0]	(1)  L-Arabinonate_c0[c0] => (1)  H2O_c0[c0] + (1)  2-Dehydro-3-deoxy-L-pentonate_c0[c0]	rxn01828		R02522	Ascorbate and aldarate metabolism	
rxn03435_c0	=	Cytosol_0	ASE33_RS09010	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)_c0		6.22		(1)  cpd00006[c0] + (1)  cpd02535[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd10162[c0]	(1)  NADP_c0[c0] + (1)  2,3-Dihydroxy-3-methylvalerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  (R) -3-Hydroxy-3-methyl-2-oxopentanoate_c0[c0]	rxn03435		R05068	Valine, leucine and isoleucine biosynthesis	
rxn03080_c0	=	Cytosol_0	(ASE33_RS16060 or ASE33_RS09420)	5-amino-6-(D-ribitylamino)uracil butanedionetransferase_c0	2.5.1.78	0.92		(1)  cpd02882[c0] + (1)  cpd11225[c0] <=> (2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02656[c0]	(1)  4--1-D-Ribitylamino-5-aminouracil_c0[c0] + (1)  3-4-dihydroxy-2-butanone4-phosphate_c0[c0] <=> (2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  6-7-Dimethyl-8--1-D-ribityllumazine_c0[c0]	rxn03080	RIB5	R04457	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn10237_c0	=	Cytosol_0	ASE33_RS01870	isohexadecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15694[c0] <=> (1)  cpd00011[c0] + (1)  cpd15700[c0]	(2)  H+_c0[c0] + (1)  Diisohexadecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Diisohexadecanoylphosphatidylethanolamine_c0[c0]	rxn10237				
rxn01044_c0	=	Cytosol_0	ASE33_RS06790	D-xylose aldose-ketose-isomerase_c0		-0.89		(1)  cpd00154[c0] <=> (1)  cpd00259[c0]	(1)  Xylose_c0[c0] <=> (1)  D-Lyxulose_c0[c0]	rxn01044	XYLI1	R01432	Pentose and glucuronate interconversions	
rxn07845_c0	>	Cytosol_0	ASE33_RS11410	D-glucarate hydro-lyase_c0		-8.17		(1)  cpd00609[c0] => (1)  cpd00001[c0] + (1)  cpd02439[c0]	(1)  D-Glucarate_c0[c0] => (1)  H2O_c0[c0] + (1)  2-Dehydro-3-deoxy-D-glucarate_c0[c0]	rxn07845		R08056	Ascorbate and aldarate metabolism	
rxn12644_c0	=	Cytosol_0	((ASE33_RS23545 or ASE33_RS08225) or ASE33_RS22525 or ASE33_RS10610 or ASE33_RS07565)	methionyl aminopeptidase_c0		-155.57		(1)  cpd00001[c0] + (1)  cpd11582[c0] <=> (1)  cpd00035[c0] + (1)  cpd00161[c0]	(1)  H2O_c0[c0] + (1)  ala-L-Thr-L_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Threonine_c0[c0]	rxn12644	MEAMP1(ala-thr)			
rxn00147_c0	>	Cytosol_0	ASE33_RS13535	ATP:pyruvate,water phosphotransferase_c0	2.7.9.2	-21.27		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00020[c0] => (1)  cpd00009[c0] + (1)  cpd00018[c0] + (1)  cpd00061[c0] + (3)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Pyruvate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  AMP_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] + (3)  H+_c0[c0]	rxn00147	PPS	R00199	Pyruvate metabolism|Methane metabolism|Carbon fixation pathways in prokaryotes	ANAEROFRUCAT-PWY|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|GLUCONEO-PWY|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|P23-PWY|P441-PWY|P461-PWY|Reductive-TCA-Cycles|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS
rxn00737_c0	>	Cytosol_0	ASE33_RS03890	L-threonine ammonia-lyase (2-oxobutanoate-forming)_c0		-5.7		(1)  cpd00161[c0] => (1)  cpd00013[c0] + (1)  cpd00094[c0]	(1)  L-Threonine_c0[c0] => (1)  NH3_c0[c0] + (1)  2-Oxobutyrate_c0[c0]	rxn00737	CHA1_1	R00996	Glycine, serine and threonine metabolism|Valine, leucine and isoleucine biosynthesis	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Degradation|GLYCINE-SYN|ILEUSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS|THREOCAT-PWY|THREONINE-DEG
rxn05292_c0	>	Cytosol_0	((ASE33_RS10850 or ASE33_RS10840) and ASE33_RS10845)	TRANS-RXNBWI-115528.ce_c0		0.0		(1)  cpd10516[e0] => (1)  cpd10516[c0]	(1)  fe3_e0[e0] => (1)  fe3_c0[c0]	rxn05292				
rxn08843_c0	=	Cytosol_0	(ASE33_RS27210 or ASE33_RS03955)	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)_c0		-325.36		(1)  cpd00001[c0] + (1)  cpd15341[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) _c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ocdca_c0[c0]	rxn08843	LPLIPAL2E180			
rxn01256_c0	>	Cytosol_0	ASE33_RS01105	Chorismate pyruvatemutase_c0		-16.68		(1)  cpd00216[c0] => (1)  cpd00219[c0]	(1)  Chorismate_c0[c0] => (1)  Prephenate_c0[c0]	rxn01256	ARO7	R01715	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|IND-AMINO-ACID-SYN|PHENYLALANINE-SYN|PHESYN|POLYKETIDE-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS|TYROSINE-SYN|TYRSYN
rxn00213_c0	=	Cytosol_0	ASE33_RS04500	UTP:alpha-D-glucose-1-phosphate uridylyltransferase_c0		1.07		(1)  cpd00062[c0] + (1)  cpd00089[c0] <=> (1)  cpd00012[c0] + (1)  cpd00026[c0]	(1)  UTP_c0[c0] + (1)  Glucose-1-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  UDP-glucose_c0[c0]	rxn00213	GALU	R00289	Pentose and glucuronate interconversions|Galactose metabolism|Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Antibiotic-Biosynthesis|Ascorbate-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Cofactor-Biosynthesis|Degradation|GALACTOSE-DEGRADATION|GLYCOGEN-BIOSYN|Interconversion|PWY3DJ-35471|Polysaccharides-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUCROSE-DEG|SUCSYN-PWY|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides|Vitamin-Biosynthesis
rxn03040_c0	=	Cytosol_0	ASE33_RS14855	5-Carboxymethyl-2-hydroxymuconate delta2,delta4-2-oxo,delta3-isomerase_c0		-4.39		(1)  cpd02572[c0] <=> (1)  cpd02507[c0]	(1)  5-Carboxymethyl-2-hydroxymuconate_c0[c0] <=> (1)  5-Carboxy-2-oxohept-3-enedioate_c0[c0]	rxn03040	5CMHMISO	R04379	Tyrosine metabolism	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY|AROMATIC-COMPOUNDS-DEGRADATION|Degradation
rxn10162_c0	=	Cytosol_0	(ASE33_RS07605 or ASE33_RS12830)	Hexadecanoate transport via proton symport_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00214[e0] <=> (1)  cpd00067[c0] + (1)  cpd00214[c0]	(1)  H+_e0[e0] + (1)  Palmitate_e0[e0] <=> (1)  H+_c0[c0] + (1)  Palmitate_c0[c0]	rxn10162	HDCAt2			
rxn01629_c0	=	Cytosol_0	ASE33_RS28730	(S)-4-Amino-5-oxopentanoate 4,5-aminomutase_c0		1.46		(1)  cpd00338[c0] <=> (1)  cpd02345[c0]	(1)  5-Aminolevulinate_c0[c0] <=> (1)  L-Glutamate1-semialdehyde_c0[c0]	rxn01629	G1SAT	R02272	Porphyrin and chlorophyll metabolism	Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
rxn00777_c0	=	Cytosol_0	(ASE33_RS03895 or ASE33_RS16975)	D-ribose-5-phosphate aldose-ketose-isomerase_c0		0.62		(1)  cpd00101[c0] <=> (1)  cpd00171[c0]	(1)  ribose-5-phosphate_c0[c0] <=> (1)  D-Ribulose5-phosphate_c0[c0]	rxn00777		R01056	Pentose phosphate pathway|Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|PENTOSE-P-PWY|PHOTOALL-PWY|Pentose-Phosphate-Cycle|Photosynthesis|Sugars-And-Polysaccharides|Xylose-Degradation
rxn05164_c0	>	Cytosol_0	(ASE33_RS22055 or (ASE33_RS16855 or ASE33_RS23750) or (ASE33_RS16865 or ASE33_RS00940 or ASE33_RS23735) or (ASE33_RS23745 or ASE33_RS16000 or ASE33_RS16860))	ATP phosphohydrolase (polar-amino-acid-importing)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00119[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Histidine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Histidine_c0[c0]	rxn05164	HISabc			
rxn13784_c0	>	Cytosol_0	(ASE33_RS30655 and ASE33_RS08840 and ASE33_RS09725 and Unknown and ASE33_RS09730 and ASE33_RS06325 and Unknown and ASE33_RS19810 and Unknown and ASE33_RS11710 and ASE33_RS22550 and ASE33_RS06360 and ASE33_RS09575)	RNA transcription_c0				 => (1)  cpd17043[c0]	 => (1)  RNA transcription_c0[c0]	rxn13784				
rxn01740_c0	=	Cytosol_0	(ASE33_RS24850 or ASE33_RS28925 or ASE33_RS17485)	Shikimate:NADP+ 3-oxidoreductase_c0		0.75		(1)  cpd00006[c0] + (1)  cpd00383[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd01716[c0]	(1)  NADP_c0[c0] + (1)  Shikimate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Dehydroshikimate_c0[c0]	rxn01740	ARO1_3	R02413	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis
rxn05533_c0	>	Cytosol_0	(ASE33_RS28255 or ASE33_RS07320 or ASE33_RS28250 or (ASE33_RS25720 or ASE33_RS21420 or ASE33_RS21430 or ASE33_RS21410 or ASE33_RS21425 or ASE33_RS28260) or ASE33_RS10615)	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11593[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11593[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  ala-L-asp-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ala-L-asp-L_c0[c0]	rxn05533	DIPEPabc1			
rxn00588_c0	>	Cytosol_0	ASE33_RS18630	Catechol:oxygen 1,2-oxidoreductase(decyclizing)_c0		-96.52		(1)  cpd00007[c0] + (1)  cpd00077[c0] => (2)  cpd00067[c0] + (1)  cpd01630[c0]	(1)  O2_c0[c0] + (1)  Catechol_c0[c0] => (2)  H+_c0[c0] + (1)  cis,cis-Muconate_c0[c0]	rxn00588	CATA	R00817	Benzoate degradation	AROMATIC-COMPOUNDS-DEGRADATION|CATECHOL-ORTHO-CLEAVAGE-PWY|Catechol-Degradation|Degradation|MANDELATE-DEG
rxn01013_c0	=	Cytosol_0	ASE33_RS22075	D-Glycerate:NADP+ 2-oxidoreductase_c0		6.22		(1)  cpd00006[c0] + (1)  cpd00223[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00145[c0]	(1)  NADP_c0[c0] + (1)  Glycerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Hydroxypyruvate_c0[c0]	rxn01013	HPYRRy	R01392	Glycine, serine and threonine metabolism|Glyoxylate and dicarboxylate metabolism	C1-COMPOUNDS|Degradation|Formaldehyde-Assimilation
rxn05655_c0	=	Cytosol_0	(Unknown and Unknown and (ASE33_RS21305 or ASE33_RS19725 or ASE33_RS19680) and Unknown)	sucrose transport via PEP:Pyr PTS_c0		-9.11		(1)  cpd00061[c0] + (1)  cpd00076[e0] <=> (1)  cpd00020[c0] + (1)  cpd01693[c0]	(1)  Phosphoenolpyruvate_c0[c0] + (1)  Sucrose_e0[e0] <=> (1)  Pyruvate_c0[c0] + (1)  6-Phosphosucrose_c0[c0]	rxn05655	SUCpts			
rxn10302_c0	=	Cytosol_0	ASE33_RS28360	anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, glucose substituted_c0		-40.8		(24)  cpd00026[c0] + (1)  cpd15750[c0] <=> (24)  cpd00014[c0] + (1)  cpd15759[c0]	(24)  UDP-glucose_c0[c0] + (1)  Anteisoheptadecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Anteisoheptadecanoyllipoteichoic acid (n=24) , linked, glucose substituted_c0[c0]	rxn10302				
rxn02314_c0	=	Cytosol_0	(Unknown and ASE33_RS21310)	ATP:D-tagatose-6-phosphate 1-phosphotransferase_c0	2.7.1.144	-14.03		(1)  cpd00002[c0] + (1)  cpd00805[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02371[c0]	(1)  ATP_c0[c0] + (1)  D-Tagatose 6-phosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Tagatose 1,6-biphosphate_c0[c0]	rxn02314		R03236	Galactose metabolism	Carbohydrates-Degradation|Degradation|GALACTITOLCAT-PWY|GALACTOSE-DEGRADATION|LACTOSE-DEG|LACTOSECAT-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn08801_c0	=	Cytosol_0	(ASE33_RS03955 or ASE33_RS27210)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0) (periplasm)_c0		-2.14		(1)  cpd00001[c0] + (1)  cpd15329[c0] <=> (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  1-octadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ocdca_c0[c0]	rxn08801	LPLIPAL1A180pp			
rxn02275_c0	>	Cytosol_0	(ASE33_RS15655 or ASE33_RS06300 or ASE33_RS19585)	4-Guanidinobutanamide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd01973[c0] => (1)  cpd00013[c0] + (1)  cpd00762[c0]	(1)  H2O_c0[c0] + (1)  4-Guanidinobutanamide_c0[c0] => (1)  NH3_c0[c0] + (1)  4-Guanidinobutanoate_c0[c0]	rxn02275	AMD2_1	R03180	Arginine and proline metabolism	ARGDEG-V-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation
rxn05244_c0	=	Cytosol_0	ASE33_RS18110	TRANS-RXNBWI-115637.ce.maizeexp.ILE_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00322[e0] <=> (1)  cpd00067[c0] + (1)  cpd00322[c0]	(1)  H+_e0[e0] + (1)  L-Isoleucine_e0[e0] <=> (1)  H+_c0[c0] + (1)  L-Isoleucine_c0[c0]	rxn05244	AGP1_6			
rxn00503_c0	=	Cytosol_0	ASE33_RS01615	(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase_c0		4.25		(2)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd02431[c0] <=> (1)  cpd00004[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0]	(2)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  1-Pyrroline-5-carboxylate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0]	rxn00503	P5CD	R00707	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism	ARGASEDEG-PWY|ARGININE-DEG|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|Ethylene-Biosynthesis|GLUTAMATE-SYN|HORMONE-SYN|IND-AMINO-ACID-SYN|PROLINE-DEG|PROUT-PWY|Plant-Hormone-Biosynthesis
rxn00927_c0	=	Cytosol_0	ASE33_RS14520	Adenosine ribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd00182[c0] <=> (1)  cpd00105[c0] + (1)  cpd00128[c0]	(1)  H2O_c0[c0] + (1)  Adenosine_c0[c0] <=> (1)  D-Ribose_c0[c0] + (1)  Adenine_c0[c0]	rxn00927	ADNUC	R01245	Purine metabolism	
rxn00251_c0	=	Cytosol_0	ASE33_RS23350	phosphate:oxaloacetate carboxy-lyase (adding phosphate;phosphoenolpyruvate-forming)_c0		-3.0		(1)  cpd00009[c0] + (1)  cpd00032[c0] + (1)  cpd00067[c0] <=> (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd00061[c0]	(1)  Phosphate_c0[c0] + (1)  Oxaloacetate_c0[c0] + (1)  H+_c0[c0] <=> (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0]	rxn00251	PPC	R00345	Pyruvate metabolism|Methane metabolism|Carbon fixation in photosynthetic organisms|Carbon fixation pathways in prokaryotes	
rxn01545_c0	=	Cytosol_0	ASE33_RS14520	Xanthosine ribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd01217[c0] <=> (1)  cpd00105[c0] + (1)  cpd00309[c0]	(1)  H2O_c0[c0] + (1)  Xanthosine_c0[c0] <=> (1)  D-Ribose_c0[c0] + (1)  XAN_c0[c0]	rxn01545	PNS4	R02143	Purine metabolism	
rxn00139_c0	<	Cytosol_0	ASE33_RS13305	AMP:diphosphate phospho-D-ribosyltransferase_c0		12.54		(1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] <= (1)  cpd00103[c0] + (1)  cpd00128[c0]	(1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] <= (1)  PRPP_c0[c0] + (1)  Adenine_c0[c0]	rxn00139	ADPT	R00190	Purine metabolism	Adenine-Adenosine-Salvage|Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|P121-PWY|PUR-NUC-SYN|PYR-NUC-SYN|Purine-Nucleotides-Salvage
rxn00790_c0	<	Cytosol_0	ASE33_RS11055	5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)_c0		20.46		(1)  cpd00012[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0] + (1)  cpd01982[c0] <= (1)  cpd00001[c0] + (1)  cpd00053[c0] + (1)  cpd00103[c0]	(1)  PPi_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] + (1)  5-Phosphoribosylamine_c0[c0] <= (1)  H2O_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  PRPP_c0[c0]	rxn00790	ADE4	R01072	Purine metabolism|Alanine, aspartate and glutamate metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
